  2.937895e-002  6.825121e+000  1.537671e-003  1.863022e+000
  1.788861e-002  8.569730e+000  1.054656e-003  1.805950e+000
  6.114169e-002  5.263973e+000  8.684590e-003  1.806386e+000
  2.938057e-002  6.944959e+000  1.538174e-003  1.895800e+000
  1.788982e-002  8.720202e+000  1.054980e-003  1.837739e+000
  6.114403e-002  5.354816e+000  8.685680e-003  1.837603e+000
  2.938220e-002  7.064800e+000  1.538677e-003  1.928580e+000
  1.789102e-002  8.870678e+000  1.055304e-003  1.869531e+000
  6.114638e-002  5.445662e+000  8.686770e-003  1.868821e+000
  2.938382e-002  7.184644e+000  1.539180e-003  1.961364e+000
  1.789223e-002  9.021158e+000  1.055628e-003  1.901328e+000
  6.114873e-002  5.536511e+000  8.687860e-003  1.900042e+000
  2.938545e-002  7.304491e+000  1.539682e-003  1.994151e+000
  1.789343e-002  9.171643e+000  1.055951e-003  1.933127e+000
  6.115107e-002  5.627363e+000  8.688950e-003  1.931266e+000
  2.938707e-002  7.424342e+000  1.540185e-003  2.026942e+000
  1.789463e-002  9.322132e+000  1.056275e-003  1.964931e+000
  6.115342e-002  5.718218e+000  8.690040e-003  1.962492e+000
  2.938869e-002  7.544197e+000  1.540687e-003  2.059735e+000
  1.789584e-002  9.472626e+000  1.056599e-003  1.996738e+000
  6.115576e-002  5.809075e+000  8.691130e-003  1.993720e+000
  2.939032e-002  7.664054e+000  1.541190e-003  2.092532e+000
  1.789704e-002  9.623124e+000  1.056922e-003  2.028549e+000
  6.115811e-002  5.899935e+000  8.692220e-003  2.024951e+000
  2.939194e-002  7.783915e+000  1.541692e-003  2.125332e+000
  1.789825e-002  9.773626e+000  1.057245e-003  2.060364e+000
  6.116046e-002  5.990799e+000  8.693310e-003  2.056184e+000
  2.939357e-002  7.903780e+000  1.542194e-003  2.158135e+000
  1.789945e-002  9.924132e+000  1.057569e-003  2.092182e+000
  6.116280e-002  6.081665e+000  8.694400e-003  2.087420e+000
  2.939519e-002  8.023648e+000  1.542696e-003  2.190941e+000
  1.790065e-002  1.007464e+001  1.057892e-003  2.124004e+000
  6.116515e-002  6.172534e+000  8.695489e-003  2.118658e+000
  2.939682e-002  8.143519e+000  1.543198e-003  2.223751e+000
  1.790186e-002  1.022516e+001  1.058215e-003  2.155829e+000
  6.116750e-002  6.263406e+000  8.696579e-003  2.149899e+000
  2.939844e-002  8.263394e+000  1.543700e-003  2.256564e+000
  1.790306e-002  1.037568e+001  1.058538e-003  2.187658e+000
  6.116984e-002  6.354281e+000  8.697669e-003  2.181142e+000
  2.940006e-002  8.383272e+000  1.544202e-003  2.289380e+000
  1.790426e-002  1.052620e+001  1.058861e-003  2.219491e+000
  6.117219e-002  6.445158e+000  8.698758e-003  2.212387e+000
  2.940169e-002  8.503153e+000  1.544704e-003  2.322199e+000
  1.790547e-002  1.067673e+001  1.059184e-003  2.251328e+000
  6.117454e-002  6.536039e+000  8.699848e-003  2.243635e+000
  2.940331e-002  8.623038e+000  1.545206e-003  2.355021e+000
  1.790667e-002  1.082726e+001  1.059507e-003  2.283168e+000
  6.117688e-002  6.626922e+000  8.700938e-003  2.274886e+000
  2.940493e-002  8.742926e+000  1.545708e-003  2.387847e+000
  1.790787e-002  1.097780e+001  1.059829e-003  2.315012e+000
  6.117923e-002  6.717808e+000  8.702027e-003  2.306138e+000
  2.940656e-002  8.862818e+000  1.546209e-003  2.420676e+000
  1.790908e-002  1.112834e+001  1.060152e-003  2.346860e+000
  6.118157e-002  6.808698e+000  8.703117e-003  2.337394e+000
  2.940818e-002  8.982713e+000  1.546711e-003  2.453508e+000
  1.791028e-002  1.127888e+001  1.060475e-003  2.378711e+000
  6.118392e-002  6.899590e+000  8.704206e-003  2.368651e+000
  2.940981e-002  9.102611e+000  1.547212e-003  2.486343e+000
  1.791148e-002  1.142943e+001  1.060797e-003  2.410566e+000
  6.118627e-002  6.990485e+000  8.705295e-003  2.399911e+000
  2.941143e-002  9.222513e+000  1.547714e-003  2.519182e+000
  1.791268e-002  1.157999e+001  1.061119e-003  2.442424e+000
  6.118861e-002  7.081382e+000  8.706385e-003  2.431174e+000
  2.941305e-002  9.342418e+000  1.548215e-003  2.552024e+000
  1.791389e-002  1.173055e+001  1.061442e-003  2.474286e+000
  6.119096e-002  7.172283e+000  8.707474e-003  2.462439e+000
  2.941468e-002  9.462326e+000  1.548716e-003  2.584869e+000
  1.791509e-002  1.188111e+001  1.061764e-003  2.506152e+000
  6.119331e-002  7.263187e+000  8.708563e-003  2.493706e+000
  2.941630e-002  9.582238e+000  1.549218e-003  2.617717e+000
  1.791629e-002  1.203167e+001  1.062086e-003  2.538022e+000
  6.119565e-002  7.354093e+000  8.709652e-003  2.524976e+000
  2.941792e-002  9.702154e+000  1.549719e-003  2.650568e+000
  1.791749e-002  1.218225e+001  1.062408e-003  2.569895e+000
  6.119800e-002  7.445002e+000  8.710741e-003  2.556249e+000
  2.941955e-002  9.822072e+000  1.550220e-003  2.683423e+000
  1.791870e-002  1.233282e+001  1.062730e-003  2.601772e+000
  6.120034e-002  7.535915e+000  8.711831e-003  2.587523e+000
  2.942117e-002  9.941994e+000  1.550721e-003  2.716281e+000
  1.791990e-002  1.248340e+001  1.063052e-003  2.633653e+000
  6.120269e-002  7.626830e+000  8.712920e-003  2.618800e+000
  2.942279e-002  1.006192e+001  1.551222e-003  2.749142e+000
  1.792110e-002  1.263399e+001  1.063374e-003  2.665537e+000
  6.120504e-002  7.717748e+000  8.714009e-003  2.650080e+000
  2.942442e-002  1.018185e+001  1.551723e-003  2.782006e+000
  1.792230e-002  1.278457e+001  1.063696e-003  2.697425e+000
  6.120738e-002  7.808669e+000  8.715098e-003  2.681362e+000
  2.942604e-002  1.030178e+001  1.552223e-003  2.814874e+000
  1.792350e-002  1.293517e+001  1.064017e-003  2.729317e+000
  6.120973e-002  7.899592e+000  8.716186e-003  2.712647e+000
  2.942766e-002  1.042172e+001  1.552724e-003  2.847745e+000
  1.792470e-002  1.308576e+001  1.064339e-003  2.761212e+000
  6.121208e-002  7.990519e+000  8.717275e-003  2.743934e+000
  2.942928e-002  1.054166e+001  1.553225e-003  2.880619e+000
  1.792591e-002  1.323636e+001  1.064660e-003  2.793111e+000
  6.121442e-002  8.081448e+000  8.718364e-003  2.775223e+000
  2.943091e-002  1.066160e+001  1.553725e-003  2.913496e+000
  1.792711e-002  1.338697e+001  1.064982e-003  2.825014e+000
  6.121677e-002  8.172381e+000  8.719453e-003  2.806515e+000
  2.943253e-002  1.078154e+001  1.554226e-003  2.946376e+000
  1.792831e-002  1.353758e+001  1.065303e-003  2.856920e+000
  6.121911e-002  8.263316e+000  8.720542e-003  2.837809e+000
  2.943415e-002  1.090149e+001  1.554726e-003  2.979260e+000
  1.792951e-002  1.368819e+001  1.065624e-003  2.888830e+000
  6.122146e-002  8.354254e+000  8.721630e-003  2.869106e+000
  2.943578e-002  1.102144e+001  1.555226e-003  3.012147e+000
  1.793071e-002  1.383881e+001  1.065946e-003  2.920744e+000
  6.122381e-002  8.445195e+000  8.722719e-003  2.900405e+000
  2.943740e-002  1.114140e+001  1.555727e-003  3.045037e+000
  1.793191e-002  1.398943e+001  1.066267e-003  2.952661e+000
  6.122615e-002  8.536139e+000  8.723807e-003  2.931707e+000
  2.943902e-002  1.126136e+001  1.556227e-003  3.077931e+000
  1.793311e-002  1.414006e+001  1.066588e-003  2.984582e+000
  6.122850e-002  8.627086e+000  8.724896e-003  2.963011e+000
  2.944064e-002  1.138132e+001  1.556727e-003  3.110827e+000
  1.793431e-002  1.429069e+001  1.066909e-003  3.016507e+000
  6.123085e-002  8.718035e+000  8.725984e-003  2.994317e+000
  2.944227e-002  1.150129e+001  1.557227e-003  3.143727e+000
  1.793551e-002  1.444133e+001  1.067230e-003  3.048436e+000
  6.123319e-002  8.808988e+000  8.727073e-003  3.025626e+000
  2.944389e-002  1.162126e+001  1.557727e-003  3.176630e+000
  1.793671e-002  1.459197e+001  1.067550e-003  3.080368e+000
  6.123554e-002  8.899943e+000  8.728161e-003  3.056938e+000
  2.944551e-002  1.174123e+001  1.558227e-003  3.209537e+000
  1.793792e-002  1.474261e+001  1.067871e-003  3.112304e+000
  6.123788e-002  8.990901e+000  8.729250e-003  3.088252e+000
  2.944713e-002  1.186121e+001  1.558726e-003  3.242446e+000
  1.793912e-002  1.489326e+001  1.068192e-003  3.144243e+000
  6.124023e-002  9.081863e+000  8.730338e-003  3.119568e+000
  2.944876e-002  1.198119e+001  1.559226e-003  3.275359e+000
  1.794032e-002  1.504391e+001  1.068512e-003  3.176186e+000
  6.124258e-002  9.172827e+000  8.731426e-003  3.150887e+000
  2.945038e-002  1.210117e+001  1.559726e-003  3.308275e+000
  1.794152e-002  1.519457e+001  1.068833e-003  3.208133e+000
  6.124492e-002  9.263793e+000  8.732514e-003  3.182208e+000
  2.945200e-002  1.222115e+001  1.560225e-003  3.341194e+000
  1.794272e-002  1.534523e+001  1.069153e-003  3.240084e+000
  6.124727e-002  9.354763e+000  8.733603e-003  3.213532e+000
  2.945362e-002  1.234114e+001  1.560725e-003  3.374117e+000
  1.794392e-002  1.549590e+001  1.069473e-003  3.272038e+000
  6.124962e-002  9.445736e+000  8.734691e-003  3.244858e+000
  2.945525e-002  1.246114e+001  1.561224e-003  3.407043e+000
  1.794512e-002  1.564657e+001  1.069794e-003  3.303996e+000
  6.125196e-002  9.536711e+000  8.735779e-003  3.276186e+000
  2.945687e-002  1.258113e+001  1.561724e-003  3.439972e+000
  1.794632e-002  1.579724e+001  1.070114e-003  3.335958e+000
  6.125431e-002  9.627690e+000  8.736867e-003  3.307517e+000
  2.945849e-002  1.270113e+001  1.562223e-003  3.472904e+000
  1.794752e-002  1.594792e+001  1.070434e-003  3.367923e+000
  6.125665e-002  9.718671e+000  8.737955e-003  3.338851e+000
  2.946011e-002  1.282114e+001  1.562722e-003  3.505839e+000
  1.794871e-002  1.609860e+001  1.070754e-003  3.399892e+000
  6.125900e-002  9.809655e+000  8.739043e-003  3.370187e+000
  2.946173e-002  1.294114e+001  1.563221e-003  3.538778e+000
  1.794991e-002  1.624929e+001  1.071074e-003  3.431865e+000
  6.126135e-002  9.900642e+000  8.740131e-003  3.401525e+000
  2.946336e-002  1.306115e+001  1.563720e-003  3.571720e+000
  1.795111e-002  1.639998e+001  1.071393e-003  3.463842e+000
  6.126369e-002  9.991632e+000  8.741218e-003  3.432866e+000
  2.946498e-002  1.318117e+001  1.564219e-003  3.604665e+000
  1.795231e-002  1.655068e+001  1.071713e-003  3.495822e+000
  6.126604e-002  1.008263e+001  8.742306e-003  3.464209e+000
  2.946660e-002  1.330118e+001  1.564718e-003  3.637614e+000
  1.795351e-002  1.670138e+001  1.072033e-003  3.527806e+000
  6.126838e-002  1.017362e+001  8.743394e-003  3.495555e+000
  2.946822e-002  1.342120e+001  1.565217e-003  3.670565e+000
  1.795471e-002  1.685208e+001  1.072352e-003  3.559793e+000
  6.127073e-002  1.026462e+001  8.744482e-003  3.526903e+000
  2.946984e-002  1.354123e+001  1.565716e-003  3.703520e+000
  1.795591e-002  1.700279e+001  1.072672e-003  3.591785e+000
  6.127308e-002  1.035562e+001  8.745569e-003  3.558254e+000
  2.947146e-002  1.366125e+001  1.566214e-003  3.736478e+000
  1.795711e-002  1.715351e+001  1.072991e-003  3.623780e+000
  6.127542e-002  1.044663e+001  8.746657e-003  3.589607e+000
  2.947309e-002  1.378128e+001  1.566713e-003  3.769440e+000
  1.795831e-002  1.730422e+001  1.073311e-003  3.655778e+000
  6.127777e-002  1.053763e+001  8.747744e-003  3.620962e+000
  2.947471e-002  1.390132e+001  1.567211e-003  3.802405e+000
  1.795951e-002  1.745494e+001  1.073630e-003  3.687781e+000
  6.128012e-002  1.062864e+001  8.748832e-003  3.652320e+000
  2.947633e-002  1.402135e+001  1.567710e-003  3.835372e+000
  1.796070e-002  1.760567e+001  1.073949e-003  3.719787e+000
  6.128246e-002  1.071966e+001  8.749919e-003  3.683681e+000
  2.947795e-002  1.414139e+001  1.568208e-003  3.868344e+000
  1.796190e-002  1.775640e+001  1.074268e-003  3.751797e+000
  6.128481e-002  1.081067e+001  8.751007e-003  3.715044e+000
  2.947957e-002  1.426144e+001  1.568707e-003  3.901318e+000
  1.796310e-002  1.790713e+001  1.074587e-003  3.783810e+000
  6.128715e-002  1.090169e+001  8.752094e-003  3.746409e+000
  2.948119e-002  1.438148e+001  1.569205e-003  3.934296e+000
  1.796430e-002  1.805787e+001  1.074906e-003  3.815828e+000
  6.128950e-002  1.099271e+001  8.753181e-003  3.777777e+000
  2.948281e-002  1.450153e+001  1.569703e-003  3.967276e+000
  1.796550e-002  1.820862e+001  1.075225e-003  3.847848e+000
  6.129185e-002  1.108374e+001  8.754269e-003  3.809147e+000
  2.948443e-002  1.462159e+001  1.570201e-003  4.000261e+000
  1.796670e-002  1.835936e+001  1.075544e-003  3.879873e+000
  6.129419e-002  1.117476e+001  8.755356e-003  3.840520e+000
  2.948606e-002  1.474165e+001  1.570699e-003  4.033248e+000
  1.796789e-002  1.851011e+001  1.075862e-003  3.911901e+000
  6.129654e-002  1.126579e+001  8.756443e-003  3.871895e+000
  2.948768e-002  1.486171e+001  1.571197e-003  4.066239e+000
  1.796909e-002  1.866087e+001  1.076181e-003  3.943934e+000
  6.129888e-002  1.135683e+001  8.757530e-003  3.903272e+000
  2.948930e-002  1.498177e+001  1.571695e-003  4.099232e+000
  1.797029e-002  1.881163e+001  1.076499e-003  3.975969e+000
  6.130123e-002  1.144786e+001  8.758617e-003  3.934652e+000
  2.949092e-002  1.510184e+001  1.572193e-003  4.132230e+000
  1.797149e-002  1.896240e+001  1.076818e-003  4.008009e+000
  6.130358e-002  1.153890e+001  8.759704e-003  3.966035e+000
  2.949254e-002  1.522191e+001  1.572690e-003  4.165230e+000
  1.797268e-002  1.911316e+001  1.077136e-003  4.040052e+000
  6.130592e-002  1.162994e+001  8.760791e-003  3.997420e+000
  2.949416e-002  1.534198e+001  1.573188e-003  4.198234e+000
  1.797388e-002  1.926394e+001  1.077454e-003  4.072099e+000
  6.130827e-002  1.172099e+001  8.761878e-003  4.028807e+000
  2.949578e-002  1.546206e+001  1.573685e-003  4.231241e+000
  1.797508e-002  1.941471e+001  1.077773e-003  4.104150e+000
  6.131062e-002  1.181204e+001  8.762965e-003  4.060197e+000
  2.949740e-002  1.558214e+001  1.574183e-003  4.264251e+000
  1.797628e-002  1.956550e+001  1.078091e-003  4.136204e+000
  6.131296e-002  1.190309e+001  8.764052e-003  4.091590e+000
  2.949902e-002  1.570222e+001  1.574680e-003  4.297264e+000
  1.797747e-002  1.971628e+001  1.078409e-003  4.168262e+000
  6.131531e-002  1.199414e+001  8.765139e-003  4.122985e+000
  2.950064e-002  1.582231e+001  1.575178e-003  4.330281e+000
  1.797867e-002  1.986707e+001  1.078727e-003  4.200324e+000
  6.131765e-002  1.208520e+001  8.766226e-003  4.154382e+000
  2.950226e-002  1.594240e+001  1.575675e-003  4.363301e+000
  1.797987e-002  2.001787e+001  1.079045e-003  4.232389e+000
  6.132000e-002  1.217625e+001  8.767312e-003  4.185782e+000
  2.950389e-002  1.606250e+001  1.576172e-003  4.396324e+000
  1.798106e-002  2.016866e+001  1.079362e-003  4.264458e+000
  6.132235e-002  1.226732e+001  8.768399e-003  4.217184e+000
  2.950551e-002  1.618259e+001  1.576669e-003  4.429350e+000
  1.798226e-002  2.031947e+001  1.079680e-003  4.296531e+000
  6.132469e-002  1.235838e+001  8.769486e-003  4.248588e+000
  2.950713e-002  1.630269e+001  1.577166e-003  4.462380e+000
  1.798346e-002  2.047027e+001  1.079998e-003  4.328608e+000
  6.132704e-002  1.244945e+001  8.770572e-003  4.279996e+000
  2.950875e-002  1.642280e+001  1.577663e-003  4.495413e+000
  1.798465e-002  2.062109e+001  1.080315e-003  4.360688e+000
  6.132938e-002  1.254052e+001  8.771659e-003  4.311405e+000
  2.951037e-002  1.654291e+001  1.578160e-003  4.528449e+000
  1.798585e-002  2.077190e+001  1.080633e-003  4.392772e+000
  6.133173e-002  1.263159e+001  8.772745e-003  4.342817e+000
  2.951199e-002  1.666302e+001  1.578657e-003  4.561488e+000
  1.798705e-002  2.092272e+001  1.080950e-003  4.424860e+000
  6.133408e-002  1.272267e+001  8.773832e-003  4.374232e+000
  2.951361e-002  1.678313e+001  1.579154e-003  4.594531e+000
  1.798824e-002  2.107355e+001  1.081267e-003  4.456952e+000
  6.133642e-002  1.281375e+001  8.774918e-003  4.405649e+000
